DOI,Year,Materials Name,Electrolyte,E-type,Voltage (V),Specific surface area (m2/g),IDIG,N-doped (at%),O-doped (at%),Current density (A/g),Capacitance (F/g)
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,30,163.3
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,30,134
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,30,97.1
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,30,51.5
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,50,154.1
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,50,126.9
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,50,95.5
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,50,46.1
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,70,149.1
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,70,121.7
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,70,92.6
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,70,39.2
10.3390/ijerph20021355,2023,NAHC1,6M KOH,3,1,1175.46,1.472,2.93,5.39,1,210.5
10.3390/ijerph20021355,2023,NAHC2,6M KOH,3,1,1420.17,1.51,2.84,6.36,1,183.3
10.3390/ijerph20021355,2023,NAHC3,6M KOH,3,1,1163.31,1.568,3.3,6.69,1,175.3
10.3390/ijerph20021355,2023,NHC1,6M KOH,3,1,15.13,1.286,3.55,14.69,1,65.2
10.3390/ijerph20021355,2023,NHC2,6M KOH,3,1,14.38,1.32,3.63,14.18,1,82.8
10.3390/ijerph20021355,2023,NHC3,6M KOH,3,1,16.53,1.279,3.78,14.16,1,63.2
10.3390/ijerph20021355,2023,NAHC1,6M KOH,3,1,1175.46,1.472,2.93,5.39,10,151
10.1016/j.est.2022.106221,2023,PC,1M H2SO4,3,1,1127,0.98,0,9.14,0.5,187
10.1016/j.est.2022.106221,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,0.5,200
10.1016/j.est.2022.106221,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,0.5,247
10.1016/j.est.2022.106221,2023,PC,6M KOH,3,1,1127,0.98,0,9.14,0.5,196
10.1016/j.est.2022.106221,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,0.5,238
10.1016/j.est.2022.106221,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,0.5,294
10.1016/j.est.2022.106221,2023,PC,1M H2SO4,3,1,1127,0.98,0,9.14,1,171
10.1016/j.est.2022.106221,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,1,182
10.1016/j.est.2022.106221,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,1,222
10.1016/j.est.2022.106221,2023,PC,6M KOH,3,1,1127,0.98,0,9.14,1,168
10.1016/j.est.2022.106221,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,1,187
10.1016/j.est.2022.106221,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,1,235
10.1016/j.est.2022.106221,2023,PC,1M H2SO4,3,1,1127,0.98,0,9.14,2,160
10.1016/j.est.2022.106221,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,2,168
10.1016/j.est.2022.106221,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,2,203
10.1016/j.est.2022.106221,2023,PC,6M KOH,3,1,1127,0.98,0,9.14,2,155
10.1016/j.est.2022.106221,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,2,170
10.1016/j.est.2022.106221,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,2,217
10.1016/j.est.2022.106221,2023,PC,1M H2SO4,3,1,1127,0.98,0,9.14,5,145
10.1016/j.est.2022.106221,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,5,153
10.1016/j.est.2022.106221,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,5,184
10.1016/j.est.2022.106221,2023,PC,6M KOH,3,1,1127,0.98,0,9.14,5,142
10.1016/j.est.2022.106221,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,5,154
10.1016/j.est.2022.106221,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,5,199
10.1016/j.est.2022.106221,2023,PC,1M H2SO4,3,1,1127,0.98,0,9.14,10,134
10.1016/j.est.2022.106221,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,10,140
10.1016/j.est.2022.106221,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,10,110
10.1016/j.est.2022.106221,2023,PC,6M KOH,3,1,1127,0.98,0,9.14,10,134
10.1016/j.est.2022.106221,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,10,142
10.1016/j.est.2022.106221,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,10,184
10.1016/j.est.2022.106221,2023,PC,1M H2SO4,3,1,1127,0.98,0,9.14,20,119
10.1016/j.est.2022.106221,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,20,125
10.1016/j.est.2022.106221,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,20,95
10.1016/j.est.2022.106221,2023,PC,6M KOH,3,1,1127,0.98,0,9.14,20,125
10.1016/j.est.2022.106221,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,20,131
10.1016/j.est.2022.106221,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,20,170
10.3390/nano12030427,2022,OR-CF,1M H2SO4,3,1,45,2.17,0,14.9,0.4,125
10.3390/nano12030427,2022,OR-CF,1M H2SO4,3,1,45,2.17,0,14.9,0.5,111
10.3390/nano12030427,2022,OR-CF,1M H2SO4,3,1,45,2.17,0,14.9,0.6,105
10.3390/nano12030427,2022,OR-CF,1M H2SO4,3,1,45,2.17,0,14.9,1,98
10.3390/nano12030427,2022,OR-CF,1M H2SO4,3,1,45,2.17,0,14.9,1.8,69
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,0.4,156.8
10.3390/nano12010122,2022,CO2-actived,1M H2SO4,3,1,603.5,1,0,15.9,1,56.8
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,1,125.9
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,0.6,142
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,0.8,133
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,2,108.6
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,4,93
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,6,84
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,8,77.5
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,10,72.5
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,20,55.9
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,12,67.7
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,14,64.6
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,16,61.3
10.3390/nano12010122,2022,NaOH-actived,1M H2SO4,3,1,1011,1,0,17.9,18,58.3
10.1021/acs.energyfuels.2c02228,2022,CFSPC,6M KOH,2,1,556,1,0,10.8,1,324
10.1021/acs.energyfuels.2c02228,2022,CFSPC,6M KOH,3,1,556,1,0,10.8,1,527
10.1021/acs.energyfuels.2c02228,2022,CFSPC,6M KOH,3,1,556,1,0,10.8,2,489
10.1021/acs.energyfuels.2c02228,2022,CFSPC,6M KOH,3,1,556,1,0,10.8,3,435
10.1021/acs.energyfuels.2c02228,2022,CFSPC,6M KOH,3,1,556,1,0,10.8,4,392
10.1021/acs.energyfuels.2c02228,2022,CFSPC,6M KOH,3,1,556,1,0,10.8,5,332
10.1021/acs.energyfuels.2c02228,2022,CFSPC,6M KOH,2,1,556,1,0,10.8,2,222
10.1021/acs.energyfuels.2c02228,2022,CFSPC,6M KOH,2,1,556,1,0,10.8,3,166
10.1021/acs.energyfuels.2c02228,2022,CFSPC,6M KOH,2,1,556,1,0,10.8,4,149
10.1021/acs.energyfuels.2c02228,2022,CFSPC,6M KOH,2,1,556,1,0,10.8,5,134
10.1016/j.est.2022.105699,2022,C,1M Na2SO4,3,0.8,400,0.99,0,8.7,0.5,13
10.1016/j.est.2022.105699,2022,AC1,1M Na2SO4,3,0.8,1300,1.22,0,16.3,0.5,54
10.1016/j.est.2022.105699,2022,AC2,1M Na2SO4,3,0.8,2700,1.08,0,7.9,0.5,110
10.1016/j.est.2022.105699,2022,C,1M Na2SO4,3,0.8,400,0.99,0,8.7,1,11
10.1016/j.est.2022.105699,2022,AC1,1M Na2SO4,3,0.8,1300,1.22,0,16.3,1,50.5
10.1016/j.est.2022.105699,2022,AC2,1M Na2SO4,3,0.8,2700,1.08,0,7.9,1,106
10.1016/j.est.2022.105699,2022,C,1M Na2SO4,3,0.8,400,0.99,0,8.7,2,9.4
10.1016/j.est.2022.105699,2022,AC1,1M Na2SO4,3,0.8,1300,1.22,0,16.3,2,49
10.1016/j.est.2022.105699,2022,AC2,1M Na2SO4,3,0.8,2700,1.08,0,7.9,2,103
10.1016/j.est.2022.105699,2022,C,1M Na2SO4,3,0.8,400,0.99,0,8.7,3,9
10.1016/j.est.2022.105699,2022,AC1,1M Na2SO4,3,0.8,1300,1.22,0,16.3,3,48
10.1016/j.est.2022.105699,2022,AC2,1M Na2SO4,3,0.8,2700,1.08,0,7.9,3,100
10.1016/j.est.2022.105699,2022,C,1M Na2SO4,3,0.8,400,0.99,0,8.7,5,7
10.1016/j.est.2022.105699,2022,AC1,1M Na2SO4,3,0.8,1300,1.22,0,16.3,5,46
10.1016/j.est.2022.105699,2022,AC2,1M Na2SO4,3,0.8,2700,1.08,0,7.9,5,97
10.1016/j.est.2022.105699,2022,C,1M Na2SO4,3,0.8,400,0.99,0,8.7,7,6
10.1016/j.est.2022.105699,2022,AC1,1M Na2SO4,3,0.8,1300,1.22,0,16.3,7,45
10.1016/j.est.2022.105699,2022,AC2,1M Na2SO4,3,0.8,2700,1.08,0,7.9,7,94
10.1016/j.est.2022.105699,2022,C,1M Na2SO4,3,0.8,400,0.99,0,8.7,10,5
10.1016/j.est.2022.105699,2022,AC1,1M Na2SO4,3,0.8,1300,1.22,0,16.3,10,42
10.1016/j.est.2022.105699,2022,AC2,1M Na2SO4,3,0.8,2700,1.08,0,7.9,10,90
10.1016/j.est.2022.104476,2022,AC-PVA,2.5M KNO3,3,0.8,1180,3.12,0,14.7,1,122
10.1016/j.est.2022.104476,2022,AC-PVA/rGO,2.5M KNO3,3,0.8,1709,2.6,0,12.2,1,154
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,3,0.8,1215,3.37,0,7.9,1,223
10.1016/j.est.2022.104476,2022,AC-PVA,2.5M KNO3,3,0.8,1180,3.12,0,14.7,2,106
10.1016/j.est.2022.104476,2022,AC-PVA/rGO,2.5M KNO3,3,0.8,1709,2.6,0,12.2,2,141
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,3,0.8,1215,3.37,0,7.9,2,183
10.1016/j.est.2022.104476,2022,AC-PVA,2.5M KNO3,3,0.8,1180,3.12,0,14.7,3,98.8
10.1016/j.est.2022.104476,2022,AC-PVA/rGO,2.5M KNO3,3,0.8,1709,2.6,0,12.2,3,136
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,3,0.8,1215,3.37,0,7.9,3,165
10.1016/j.est.2022.104476,2022,AC-PVA,2.5M KNO3,3,0.8,1180,3.12,0,14.7,4,93
10.1016/j.est.2022.104476,2022,AC-PVA/rGO,2.5M KNO3,3,0.8,1709,2.6,0,12.2,4,131
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,3,0.8,1215,3.37,0,7.9,4,155
10.1016/j.est.2022.104476,2022,AC-PVA,2.5M KNO3,3,0.8,1180,3.12,0,14.7,5,90
10.1016/j.est.2022.104476,2022,AC-PVA/rGO,2.5M KNO3,3,0.8,1709,2.6,0,12.2,5,125
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,3,0.8,1215,3.37,0,7.9,5,148
10.1016/j.est.2022.104476,2022,AC-PVA,2.5M KNO3,3,0.8,1180,3.12,0,14.7,10,78
10.1016/j.est.2022.104476,2022,AC-PVA/rGO,2.5M KNO3,3,0.8,1709,2.6,0,12.2,10,111
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,3,0.8,1215,3.37,0,7.9,10,131
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,2,1.6,1215,3.37,0,7.9,0.5,54.8
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,2,1.6,1215,3.37,0,7.9,1,49.4
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,2,1.6,1215,3.37,0,7.9,2,45.3
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,2,1.6,1215,3.37,0,7.9,3,43.4
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,2,1.6,1215,3.37,0,7.9,4,42
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,2,1.6,1215,3.37,0,7.9,5,40.9
10.1016/j.est.2022.104476,2022,AC-PVA/rGO/PVP,2.5M KNO3,2,1.6,1215,3.37,0,7.9,10,37.4
10.1016/j.electacta.2022.139861,2022,AC-800-1,6M KOH,2,1,1366,3.83,0,14.47,0.5,270
10.1016/j.electacta.2022.139861,2022,AC-800-2,6M KOH,2,1,1648,4.16,0,11.37,0.5,278
10.1016/j.electacta.2022.139861,2022,AC-800-4,6M KOH,2,1,2890,4.46,0,8.21,0.5,417
10.1016/j.electacta.2022.139861,2022,AC-700-2,6M KOH,2,1,1230,4.45,0,16.95,0.5,250
10.1016/j.electacta.2022.139861,2022,AC-600-2,6M KOH,2,1,1018,4.65,0,19.55,0.5,270
10.1016/j.electacta.2022.139861,2022,NAC-800-1,6M KOH,2,1,1315,3.4,2.71,10.24,0.5,345
10.1016/j.electacta.2022.139861,2022,NAC-800-2,6M KOH,2,1,1589,3.57,2.17,8.88,0.5,370
10.1016/j.electacta.2022.139861,2022,NAC-800-4,6M KOH,2,1,2754,3.68,1.38,6.64,0.5,417
10.1016/j.electacta.2022.139861,2022,NAC-700-2,6M KOH,2,1,1180,3.78,4.4,9.21,0.5,322
10.1016/j.electacta.2022.139861,2022,NAC-600-2,6M KOH,2,1,1002,4.1,5.32,10.38,0.5,313
10.1016/j.jpowsour.2022.231324,2022,MDPC,6M KOH,3,1,1444,1.05,0,5.16,1,379
10.1016/j.jpowsour.2022.231324,2022,MDAPC,6M KOH,3,1,1948,0.91,0,13.96,1,433
10.1016/j.jpowsour.2022.231324,2022,MDPC,6M KOH,3,1,1444,1.05,0,5.16,100,338
10.1016/j.jpowsour.2022.231324,2022,MDAPC,6M KOH,3,1,1948,0.91,0,13.96,100,363
10.1016/j.jpowsour.2022.231324,2022,MDPC,6M KOH,3,1,1444,1.05,0,5.16,1.5,368
10.1016/j.jpowsour.2022.231324,2022,MDPC,6M KOH,3,1,1444,1.05,0,5.16,5,362
10.1016/j.jpowsour.2022.231324,2022,MDPC,6M KOH,3,1,1444,1.05,0,5.16,10,357
10.1016/j.jpowsour.2022.231324,2022,MDPC,6M KOH,3,1,1444,1.05,0,5.16,20,358
10.1016/j.jpowsour.2022.231324,2022,MDPC,6M KOH,3,1,1444,1.05,0,5.16,50,342
10.1016/j.electacta.2022.140037,2022,PCF3,1 M TEABF4/PC,2,2.7,1502,1.8,0.61,13.74,1,94
10.1016/j.electacta.2022.140037,2022,PCF3,1 M TEABF4/PC,2,2.7,1502,1.8,0.61,13.74,2.5,87
10.1016/j.electacta.2022.140037,2022,PCF3,1 M TEABF4/PC,2,2.7,1502,1.8,0.61,13.74,5,79
10.1016/j.electacta.2022.140037,2022,PCF3,1 M TEABF4/PC,2,2.7,1502,1.8,0.61,13.74,7.5,69
10.1016/j.electacta.2022.140037,2022,PCF3,1 M TEABF4/PC,2,2.7,1502,1.8,0.61,13.74,10,60
10.1016/j.electacta.2022.140037,2022,PCF3,1 M TEABF4/PC,2,3.2,1502,1.8,0.61,13.74,1,83
10.1016/j.electacta.2022.140037,2022,PCF3,1 M TEABF4/PC,2,3.2,1502,1.8,0.61,13.74,2.5,75
10.1016/j.electacta.2022.140037,2022,PCF3,1 M TEABF4/PC,2,3.2,1502,1.8,0.61,13.74,5,63
10.1016/j.electacta.2022.140037,2022,PCF3,1 M TEABF4/PC,2,3.2,1502,1.8,0.61,13.74,7.5,54
10.1016/j.electacta.2022.140037,2022,PCF3,1 M TEABF4/PC,2,3.2,1502,1.8,0.61,13.74,10,46
10.1016/j.electacta.2022.140037,2022,PCF5,1 M TEABF4/PC,2,2.7,2511,1.72,0.84,9.74,1,123
10.1016/j.electacta.2022.140037,2022,PCF5,1 M TEABF4/PC,2,2.7,2511,1.72,0.84,9.74,2.5,118
10.1016/j.electacta.2022.140037,2022,PCF5,1 M TEABF4/PC,2,2.7,2511,1.72,0.84,9.74,5,111
10.1016/j.electacta.2022.140037,2022,PCF5,1 M TEABF4/PC,2,2.7,2511,1.72,0.84,9.74,7.5,104
10.1016/j.electacta.2022.140037,2022,PCF5,1 M TEABF4/PC,2,2.7,2511,1.72,0.84,9.74,10,96
10.1016/j.electacta.2022.140037,2022,PCF5,1 M TEABF4/PC,2,3.2,2511,1.72,0.84,9.74,1,119
10.1016/j.electacta.2022.140037,2022,PCF5,1 M TEABF4/PC,2,3.2,2511,1.72,0.84,9.74,2.5,115
10.1016/j.electacta.2022.140037,2022,PCF5,1 M TEABF4/PC,2,3.2,2511,1.72,0.84,9.74,5,108
10.1016/j.electacta.2022.140037,2022,PCF5,1 M TEABF4/PC,2,3.2,2511,1.72,0.84,9.74,7.5,102
10.1016/j.electacta.2022.140037,2022,PCF5,1 M TEABF4/PC,2,3.2,2511,1.72,0.84,9.74,10,95
10.1016/j.electacta.2022.140037,2022,PCF5,EMIMBF4,2,3.5,2511,1.72,0.84,9.74,1,129
10.1016/j.electacta.2022.140037,2022,PCF5,EMIMBF4,2,3.5,2511,1.72,0.84,9.74,2.5,120
10.1016/j.electacta.2022.140037,2022,PCF5,EMIMBF4,2,3.5,2511,1.72,0.84,9.74,5,109
10.1016/j.electacta.2022.140037,2022,PCF5,EMIMBF4,2,3.5,2511,1.72,0.84,9.74,7.5,97
10.1016/j.electacta.2022.140037,2022,PCF5,EMIMBF4,2,3.5,2511,1.72,0.84,9.74,10,88
10.3390/ma15082741,2022,PC800-1,6M KOH,3,1,200,0.996,0.57,6.43,0.5,196
10.3390/ma15082741,2022,PC800-1,6M KOH,3,1,200,0.996,0.57,6.43,1,172
10.3390/ma15082741,2022,PC800-1,6M KOH,3,1,200,0.996,0.57,6.43,2,158
10.3390/ma15082741,2022,PC800-1,6M KOH,3,1,200,0.996,0.57,6.43,5,140
10.3390/ma15082741,2022,PC800-1,6M KOH,3,1,200,0.996,0.57,6.43,10,128
10.3390/ma15082741,2022,PC800-1,6M KOH,3,1,200,0.996,0.57,6.43,20,113
10.3390/ma15082741,2022,PC800-2,6M KOH,3,1,1412,0.978,0.49,9.52,0.5,290
10.3390/ma15082741,2022,PC800-2,6M KOH,3,1,1412,0.978,0.49,9.52,1,252
10.3390/ma15082741,2022,PC800-2,6M KOH,3,1,1412,0.978,0.49,9.52,2,231
10.3390/ma15082741,2022,PC800-2,6M KOH,3,1,1412,0.978,0.49,9.52,5,192
10.3390/ma15082741,2022,PC800-2,6M KOH,3,1,1412,0.978,0.49,9.52,10,179
10.3390/ma15082741,2022,PC800-2,6M KOH,3,1,1412,0.978,0.49,9.52,20,170
10.3390/ma15082741,2022,PC800-3,6M KOH,3,1,53,0.979,5.84,7.09,0.5,268
10.3390/ma15082741,2022,PC800-3,6M KOH,3,1,53,0.979,5.84,7.09,1,238
10.3390/ma15082741,2022,PC800-3,6M KOH,3,1,53,0.979,5.84,7.09,2,207
10.3390/ma15082741,2022,PC800-3,6M KOH,3,1,53,0.979,5.84,7.09,5,180
10.3390/ma15082741,2022,PC800-3,6M KOH,3,1,53,0.979,5.84,7.09,10,168
10.3390/ma15082741,2022,PC800-3,6M KOH,3,1,53,0.979,5.84,7.09,20,159
10.3390/ma15082741,2022,PC800-4,6M KOH,3,1,3282,1.009,1.76,6.34,0.5,319
10.3390/ma15082741,2022,PC800-4,6M KOH,3,1,3282,1.009,1.76,6.34,1,300
10.3390/ma15082741,2022,PC800-4,6M KOH,3,1,3282,1.009,1.76,6.34,2,284
10.3390/ma15082741,2022,PC800-4,6M KOH,3,1,3282,1.009,1.76,6.34,5,257
10.3390/ma15082741,2022,PC800-4,6M KOH,3,1,3282,1.009,1.76,6.34,10,234
10.3390/ma15082741,2022,PC800-4,6M KOH,3,1,3282,1.009,1.76,6.34,20,224
10.1021/acs.energyfuels.2c00688,2022,ACVC-4,EMIMBF4,2,3.2,2266.433,1.173,0,3.78,0.5,39.17
10.1021/acs.energyfuels.2c00688,2022,ACVC-4,EMIMBF4,2,3.2,2266.433,1.173,0,3.78,10,34.4
10.1021/acs.energyfuels.2c00688,2022,ACVC-4,EMIMBF4,2,3.2,2266.433,1.173,0,3.78,1,38.05
10.1021/acs.energyfuels.2c00688,2022,ACVC-4,EMIMBF4,2,3.2,2266.433,1.173,0,3.78,2,37.3
10.1021/acs.energyfuels.2c00688,2022,ACVC-4,EMIMBF4,2,3.2,2266.433,1.173,0,3.78,6,35.7
10.1021/acs.energyfuels.2c00688,2022,ACVC-4,EMIMBF4,2,3.2,2266.433,1.173,0,3.78,4,36.6
10.1021/acs.energyfuels.2c00688,2022,ACVC-4,EMIMBF4,2,3.2,2266.433,1.173,0,3.78,8,34.6
10.1021/acsanm.2c03040,2022,OMRCs,6M KOH,3,1,732,0.98,2.1,5.2,1,442
10.1021/acsanm.2c03040,2022,OMRCs,6M KOH,2,1,732,0.98,2.1,5.2,1,102
10.1021/acsanm.2c03040,2022,OMRCs,6M KOH,2,1,732,0.98,2.1,5.2,20,80.07
10.1021/acsanm.2c03040,2022,OMRCs,6M KOH,3,1,732,0.98,2.1,5.2,25,333.71
10.1021/acsanm.2c03040,2022,OMRCs,6M KOH,3,1,732,0.98,2.1,5.2,30,320
10.1021/acsami.1c21009,2022,HCS-0,6M KOH,3,1,430,0.93,2.2,4.1,0.5,160
10.1021/acsami.1c21009,2022,HCS-0.3,6M KOH,3,1,457,0.97,3.1,6.2,0.5,254
10.1021/acsami.1c21009,2022,HCS-0.6,6M KOH,3,1,450,0.992,3.4,7.2,0.5,285
10.1021/acsami.1c21009,2022,HCS-0.9,6M KOH,3,1,493,1.006,3.2,7.6,0.5,131
10.1021/acsami.1c21009,2022,HCS-0,6M KOH,3,1,430,0.93,2.2,4.1,1,155
10.1021/acsami.1c21009,2022,HCS-0.3,6M KOH,3,1,457,0.97,3.1,6.2,1,244
10.1021/acsami.1c21009,2022,HCS-0.6,6M KOH,3,1,450,0.992,3.4,7.2,1,274
10.1021/acsami.1c21009,2022,HCS-0.9,6M KOH,3,1,493,1.006,3.2,7.6,1,119
10.1021/acsami.1c21009,2022,HCS-0,6M KOH,3,1,430,0.93,2.2,4.1,2,140
10.1021/acsami.1c21009,2022,HCS-0.3,6M KOH,3,1,457,0.97,3.1,6.2,2,233
10.1021/acsami.1c21009,2022,HCS-0.6,6M KOH,3,1,450,0.992,3.4,7.2,2,268
10.1021/acsami.1c21009,2022,HCS-0.9,6M KOH,3,1,493,1.006,3.2,7.6,2,114
10.1021/acsami.1c21009,2022,HCS-0,6M KOH,3,1,430,0.93,2.2,4.1,3,132
10.1021/acsami.1c21009,2022,HCS-0.3,6M KOH,3,1,457,0.97,3.1,6.2,3,229
10.1021/acsami.1c21009,2022,HCS-0.6,6M KOH,3,1,450,0.992,3.4,7.2,3,257.5
10.1021/acsami.1c21009,2022,HCS-0.9,6M KOH,3,1,493,1.006,3.2,7.6,3,111
10.1021/acsami.1c21009,2022,HCS-0,6M KOH,3,1,430,0.93,2.2,4.1,4,129
10.1021/acsami.1c21009,2022,HCS-0.3,6M KOH,3,1,457,0.97,3.1,6.2,4,224
10.1021/acsami.1c21009,2022,HCS-0.6,6M KOH,3,1,450,0.992,3.4,7.2,4,249
10.1021/acsami.1c21009,2022,HCS-0.9,6M KOH,3,1,493,1.006,3.2,7.6,4,105
10.1021/acsami.1c21009,2022,HCS-0,6M KOH,3,1,430,0.93,2.2,4.1,5,125
10.1021/acsami.1c21009,2022,HCS-0.3,6M KOH,3,1,457,0.97,3.1,6.2,5,221
10.1021/acsami.1c21009,2022,HCS-0.6,6M KOH,3,1,450,0.992,3.4,7.2,5,241
10.1021/acsami.1c21009,2022,HCS-0.9,6M KOH,3,1,493,1.006,3.2,7.6,5,99.7
10.1021/acsami.1c21009,2022,HCS-0,6M KOH,3,1,430,0.93,2.2,4.1,10,120
10.1021/acsami.1c21009,2022,HCS-0.3,6M KOH,3,1,457,0.97,3.1,6.2,10,215
10.1021/acsami.1c21009,2022,HCS-0.6,6M KOH,3,1,450,0.992,3.4,7.2,10,224
10.1021/acsami.1c21009,2022,HCS-0.9,6M KOH,3,1,493,1.006,3.2,7.6,10,97
10.1021/acsami.1c21009,2022,HCS-0.6,6M KOH,2,1.4,450,0.992,3.4,7.2,1,99
10.1021/acsami.1c21009,2022,HCS-0.6,6M KOH,2,1.4,450,0.992,3.4,7.2,2,91
10.1021/acsami.1c21009,2022,HCS-0.6,6M KOH,2,1.4,450,0.992,3.4,7.2,5,78
10.1021/acsami.1c21009,2022,HCS-0.6,6M KOH,2,1.4,450,0.992,3.4,7.2,10,71.3
10.1016/j.est.2022.105989,2022,L-900,5M KOH,3,0.5,2111,1,0,9,10,254
10.1016/j.jcis.2022.05.128,2022,NPC,6M KOH,3,0.9,33,1.01,7.39,3.37,1,133
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,3,0.9,1283,1.15,9.71,4.06,1,433
10.1016/j.jcis.2022.05.128,2022,HPC-30,6M KOH,3,0.9,802,1.07,10.09,6.38,1,400
10.1016/j.jcis.2022.05.128,2022,HPC-50,6M KOH,3,0.9,795,1.06,9.06,5.91,1,418
10.1016/j.jcis.2022.05.128,2022,NPC,6M KOH,3,0.9,33,1.01,7.39,3.37,2,110.6
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,3,0.9,1283,1.15,9.71,4.06,2,351
10.1016/j.jcis.2022.05.128,2022,HPC-30,6M KOH,3,0.9,802,1.07,10.09,6.38,2,358
10.1016/j.jcis.2022.05.128,2022,HPC-50,6M KOH,3,0.9,795,1.06,9.06,5.91,2,370
10.1016/j.jcis.2022.05.128,2022,NPC,6M KOH,3,0.9,33,1.01,7.39,3.37,5,89
